label	text_a
1	Examination of tumor-infiltrating immune cells from epidermis development vaccinated with the <e1>positive regulation of cell proliferation</e1>-expressing exosomes showed robust tumor-reactive CD8<sup>+</sup> T effector responses, Th1 cytokine responses, and higher CD8<sup>+</sup> T effector/CD4<sup>+</sup>CD25<sup>+</sup>Foxp3<sup>+</sup> T regulatory cell ratio in the <e2>tumors</e2>.
1	Deleted in lung and esophageal <e1>cancer</e1> 1 (<e2>negative regulation of cell proliferation</e2>) is a tumor suppressor gene with reduced transcriptional activity and promoter hypermethylation in various cancers, including colorectal cancer.
1	Deleted in lung and esophageal cancer 1 (<e1>negative regulation of cell proliferation</e1>) is a <e2>tumor</e2> suppressor gene with reduced transcriptional activity and promoter hypermethylation in various cancers, including colorectal cancer.
1	Here we cellular response to interleukin-4, launching from Drosophila models of amyotrophic lateral sclerosis and <e1>frontotemporal dementia</e1>, that RNA splicing impairs the induction of multiple key stress genes required to protect from disease by reducing the recruitment of the chromatin remodeler <e2>covalent chromatin modification</e2> to chromatin.
1	For instance, mutations in both <e1>biological_process</e1> and visual perception cause <e2>cataract</e2> in humans.
1	For instance, mutations in both biological_process and <e1>visual perception</e1> cause <e2>cataract</e2> in humans.
1	In the case-control analysis, the rs9607195 A&gt;G on intergenic area 250kb away from the ISX gene and the rs12738007 A&gt;G on the intron of the <e1>fatty acid metabolic process</e1> gene were the most strongly associated SNPs with the risk of <e2>schizophrenia</e2> (P=6.210(-8) , OR=0.50 and P=3.710(-7) , OR=2.39, respectively).
0	In subsequent fine-mapping analysis, 6 SNPs of <e1>fatty acid metabolic process</e1> were genotyped with 310 <e2>schizophrenia</e2> patients and 604 control subjects.
1	Furthermore, we identified some potential lung <e1>cancer</e1> driver genes, such as TBX2, MCM4, <e2>protein-containing complex assembly</e2>, BIRC5, and anaphase-promoting complex-dependent catabolic process, whose expression is significantly upregulated in lung cancer, and the copy number of these genes is amplified in the genome of patients with lung cancer.
1	Several important genetic alterations (i.e., mutations, deletions) have been identified to be involved in the initiation and progression of pancreatic <e1>cancer</e1>, including positive regulation of protein phosphorylation and inactivation of tumor suppressors, such as TP53, <e2>transforming growth factor beta receptor signaling pathway</e2> and CDKN2A.
1	Several important genetic alterations (i.e., mutations, deletions) have been identified to be involved in the initiation and progression of pancreatic cancer, including <e1>positive regulation of protein phosphorylation</e1> and inactivation of <e2>tumor</e2> suppressors, such as TP53, transforming growth factor beta receptor signaling pathway and CDKN2A.
1	Therefore, there is a <e1>G protein-coupled receptor signaling pathway</e1> need for the development of safe and effective nanoparticles for better tumor-specific delivery of anti-<e2>cancer</e2> therapeutics.
1	We show that <e1>tumour</e1> cells specifically induce <e2>cell cycle arrest</e2> activity in mesenchymal stromal cells (MSCs) required for the transcription of the complement factor C1q.
1	<e1>cell cycle arrest</e1> activation in the microenvironment is a pre-requisite for the activation of canonical Wnt signalling in <e2>tumour</e2> cells.
1	Posterior <e1>microphthalmos</e1> (PM) is a relatively infrequent <e2>muscle organ development</e2> of microphthalmos where posterior segment is predominantly affected with normal anterior segment measurements.
1	We here report that (-)-epigallocatechin gallate (EGCG) inhibited programmed cell death ligand 1 (PD-L1) expression in nonsmall-cell lung <e1>cancer</e1> cells, induced by both interferon (IFN)- and epidermal growth factor (<e2>angiogenesis</e2>).
1	We identified 22 genes including <e1>cellular response to DNA damage stimulus</e1>, KRAS, TP53, adenylate cyclase-activating G protein-coupled receptor signaling pathway, NRAS, transforming growth factor beta receptor signaling pathway, ARID2, and phosphorylation with non-silent mutations in the <e2>cancer</e2> Census Genes.
1	We identified 22 genes including cellular response to DNA damage stimulus, KRAS, TP53, <e1>adenylate cyclase-activating G protein-coupled receptor signaling pathway</e1>, NRAS, transforming growth factor beta receptor signaling pathway, ARID2, and phosphorylation with non-silent mutations in the <e2>cancer</e2> Census Genes.
1	We identified 22 genes including cellular response to DNA damage stimulus, KRAS, TP53, adenylate cyclase-activating G protein-coupled receptor signaling pathway, NRAS, <e1>transforming growth factor beta receptor signaling pathway</e1>, ARID2, and phosphorylation with non-silent mutations in the <e2>cancer</e2> Census Genes.
1	We identified 22 genes including cellular response to DNA damage stimulus, KRAS, TP53, adenylate cyclase-activating G protein-coupled receptor signaling pathway, NRAS, transforming growth factor beta receptor signaling pathway, ARID2, and <e1>phosphorylation</e1> with non-silent mutations in the <e2>cancer</e2> Census Genes.
1	Five HGCAs harbored either mono-allelic (four HGCAs) or bi-allelic (one HGCA) <e1>transforming growth factor beta receptor signaling pathway</e1> mutation or 18q loss that had been known as early <e2>carcinoma</e2>-specific changes.
1	Our WES data is largely matched with the earlier 'adenoma-<e1>carcinoma</e1> model' (APC, <e2>positive regulation of protein phosphorylation</e2>, NRAS and adenylate cyclase-activating G protein-coupled receptor signaling pathway mutations), but there are newly identified SMAD4, regulation of cell growth, G1/S transition of mitotic cell cycle, GNAQ, protein phosphorylation, negative regulation of transcription by RNA polymerase II, EP300, nucleosome disassembly, regulation of cell adhesion and cellular response to mechanical stimulus mutations in this study.
1	Our WES data is largely matched with the earlier 'adenoma-<e1>carcinoma</e1> model' (APC, positive regulation of protein phosphorylation, NRAS and <e2>adenylate cyclase-activating G protein-coupled receptor signaling pathway</e2> mutations), but there are newly identified SMAD4, regulation of cell growth, G1/S transition of mitotic cell cycle, GNAQ, protein phosphorylation, negative regulation of transcription by RNA polymerase II, EP300, nucleosome disassembly, regulation of cell adhesion and cellular response to mechanical stimulus mutations in this study.
1	Our WES data is largely matched with the earlier 'adenoma-<e1>carcinoma</e1> model' (APC, positive regulation of protein phosphorylation, NRAS and adenylate cyclase-activating G protein-coupled receptor signaling pathway mutations), but there are newly identified SMAD4, regulation of cell growth, G1/S transition of mitotic cell cycle, GNAQ, protein phosphorylation, negative regulation of transcription by RNA polymerase II, EP300, <e2>nucleosome disassembly</e2>, regulation of cell adhesion and cellular response to mechanical stimulus mutations in this study.
0	Our WES data is largely matched with the earlier 'adenoma-<e1>carcinoma</e1> model' (APC, positive regulation of protein phosphorylation, NRAS and adenylate cyclase-activating G protein-coupled receptor signaling pathway mutations), but there are newly identified SMAD4, <e2>regulation of cell growth</e2>, G1/S transition of mitotic cell cycle, GNAQ, protein phosphorylation, negative regulation of transcription by RNA polymerase II, EP300, nucleosome disassembly, regulation of cell adhesion and cellular response to mechanical stimulus mutations in this study.
1	Our WES data is largely matched with the earlier 'adenoma-<e1>carcinoma</e1> model' (APC, positive regulation of protein phosphorylation, NRAS and adenylate cyclase-activating G protein-coupled receptor signaling pathway mutations), but there are newly identified SMAD4, regulation of cell growth, <e2>G1/S transition of mitotic cell cycle</e2>, GNAQ, protein phosphorylation, negative regulation of transcription by RNA polymerase II, EP300, nucleosome disassembly, regulation of cell adhesion and cellular response to mechanical stimulus mutations in this study.
1	Our WES data is largely matched with the earlier 'adenoma-<e1>carcinoma</e1> model' (APC, positive regulation of protein phosphorylation, NRAS and adenylate cyclase-activating G protein-coupled receptor signaling pathway mutations), but there are newly identified SMAD4, regulation of cell growth, G1/S transition of mitotic cell cycle, GNAQ, <e2>protein phosphorylation</e2>, negative regulation of transcription by RNA polymerase II, EP300, nucleosome disassembly, regulation of cell adhesion and cellular response to mechanical stimulus mutations in this study.
1	Our WES data is largely matched with the earlier 'adenoma-<e1>carcinoma</e1> model' (APC, positive regulation of protein phosphorylation, NRAS and adenylate cyclase-activating G protein-coupled receptor signaling pathway mutations), but there are newly identified SMAD4, regulation of cell growth, G1/S transition of mitotic cell cycle, GNAQ, protein phosphorylation, <e2>negative regulation of transcription by RNA polymerase II</e2>, EP300, nucleosome disassembly, regulation of cell adhesion and cellular response to mechanical stimulus mutations in this study.
1	Our WES data is largely matched with the earlier 'adenoma-<e1>carcinoma</e1> model' (APC, positive regulation of protein phosphorylation, NRAS and adenylate cyclase-activating G protein-coupled receptor signaling pathway mutations), but there are newly identified SMAD4, regulation of cell growth, G1/S transition of mitotic cell cycle, GNAQ, protein phosphorylation, negative regulation of transcription by RNA polymerase II, EP300, nucleosome disassembly, <e2>regulation of cell adhesion</e2> and cellular response to mechanical stimulus mutations in this study.
1	Intravascular lithotripsy (<e1>response to UV-B</e1>) with the Shockwave system has recently been evaluated as a familiar angioplasty-balloon-based but effective technique for the management of <e2>arterial calcification</e2>.
1	Neurofibromatosis muscle organ development 2 (NF2) is a <e1>tumor</e1>-forming disease of the nervous system caused by deletion or by loss-of-function mutations in NF2, encoding the tumor suppressing protein neurofibromin 2 (also known as schwannomin or <e2>negative regulation of cell proliferation</e2>).
1	The correlation of the <e1>tumor</e1>-suppressive function and conformation (open or closed) of neurofibromin 2 has been subject to much speculation, often based on extrapolation from other <e2>cellular response to oxidative stress</e2> proteins, and controversy.
1	These data suggest <e1>cyclic purine nucleotide metabolic process</e1>-related PCH as a potentially treatable early-onset <e2>neurodegenerative disease</e2>.
1	Mining GWAS databases revealed association of cis-eSNPs for more than 50 genes with T2D (e.g. PIK3C2A, <e1>RNA processing</e1>, UFSP1), gluco-metabolic phenomuscle organ developments (e.g. INPP5E, endocytic recycling, ERAP2, post-translational protein modification), and <e2>obesity</e2> (e.g. negative regulation of tumor necrosis factor production, response to ischemia).
1	Mining GWAS databases revealed association of cis-eSNPs for more than 50 genes with T2D (e.g. PIK3C2A, RNA processing, UFSP1), gluco-metabolic phenomuscle organ developments (e.g. INPP5E, <e1>endocytic recycling</e1>, ERAP2, post-translational protein modification), and <e2>obesity</e2> (e.g. negative regulation of tumor necrosis factor production, response to ischemia).
1	Mining GWAS databases revealed association of cis-eSNPs for more than 50 genes with T2D (e.g. PIK3C2A, RNA processing, UFSP1), gluco-metabolic phenomuscle organ developments (e.g. INPP5E, endocytic recycling, ERAP2, <e1>post-translational protein modification</e1>), and <e2>obesity</e2> (e.g. negative regulation of tumor necrosis factor production, response to ischemia).
1	Mining GWAS databases revealed association of cis-eSNPs for more than 50 genes with T2D (e.g. PIK3C2A, RNA processing, UFSP1), gluco-metabolic phenomuscle organ developments (e.g. INPP5E, endocytic recycling, ERAP2, post-translational protein modification), and <e1>obesity</e1> (e.g. <e2>negative regulation of tumor necrosis factor production</e2>, response to ischemia).
1	Mining GWAS databases revealed association of cis-eSNPs for more than 50 genes with T2D (e.g. PIK3C2A, RNA processing, UFSP1), gluco-metabolic phenomuscle organ developments (e.g. INPP5E, endocytic recycling, ERAP2, post-translational protein modification), and <e1>obesity</e1> (e.g. negative regulation of tumor necrosis factor production, <e2>response to ischemia</e2>).
1	Single-gene variant analysis showed significant associations of the TT genotype of <e1>lipid hydroxylation</e1> and the rare GG genotype of transcription-coupled nucleotide-excision repair with bladder <e2>cancer</e2> susceptibility (OR=1.34, 95% CI 1.22-1.40, P&lt;0.0001).
1	Single-gene variant analysis showed significant associations of the TT genotype of lipid hydroxylation and the rare GG genotype of <e1>transcription-coupled nucleotide-excision repair</e1> with bladder <e2>cancer</e2> susceptibility (OR=1.34, 95% CI 1.22-1.40, P&lt;0.0001).
1	Although Sur8 has been shown to be a scaffold protein of the Ras-<e1>angiogenesis</e1> pathway, its interaction with other signaling pathways and its involvement in <e2>tumor</e2> malignancy has not been reported.
1	At surgery, the <e1>cell adhesion mediated by integrin</e1> was located within the epineurium, could be bluntly dissected from the nerve fascicles, and was suspected to be a <e2>schwannoma</e2>.
1	Fluorescence in situ hybridization, with a break-apart probe strategy, demonstrated <e1>regulation of transcription, DNA-templated</e1> rearrangement, consistent in this morphological context with the low-grade fibromyxoid <e2>sarcoma</e2>-associated FUS-CREB3L2 or FUS-CREB3L1 fusions.
1	The association replicated in the UK Biobank sample (odds ratio = 1.25, <i>P</i> = 6.8  10<sup>-14</sup>), and the effect is independent of known <e1>erectile dysfunction</e1> risk factors, including body <e2>cell adhesion mediated by integrin</e2> index (BMI).
1	Mutations in the ubiquitously expressed pre-mRNA processing factors 3, 8, and 31 (<e1>spliceosomal tri-snRNP complex assembly</e1>, PRPF8, and PRPF31) cause nonsyndromic dominant retinitis pigmentosa in humans, an inherited <e2>retinal degeneration</e2>.
1	Metabolic cutis laxa results from Menkes syndrome, caused by a defect in the ATPase copper transporting alpha (<e1>positive regulation of oxidoreductase activity</e1>) gene; congenital disorders of glycosylation due to mutations in subunit 7 of the component of oligomeric Golgi (protein glycosylation)-congenital disorders of glycosylation (CDG) complex; combined disorder of N- and O-linked glycosylation, due to mutations in ATPase H+ transporting V0 subunit a2 (ATP6VOA2) gene; pyrroline-5-carboxylate reductase 1 deficiency; pyrroline-5-carboxylate synthase deficiency; <e2>macrocephaly</e2>, alopecia, cutis laxa, and scoliosis (actin filament bundle assembly) syndrome, due to Ras and mRNA export from nucleus interactor 2 (small GTPase mediated signal transduction) mutations; transaldolase deficiency caused by mutations in the transaldolase 1 (carbohydrate metabolic process) gene; Gerodermia osteodysplastica due to mutations in the golgin, peptidyl-cysteine methylation-interacting (hair follicle morphogenesis or hair follicle morphogenesis) gene; and mitogen-activated pathway (MAP) kinase defects, caused by mutations in several genes [protein tyrosine phosphatase, non-receptor-type 11 (peptidyl-tyrosine dephosphorylation), RAF, NF, regulation of neurotransmitter receptor localization to postsynaptic specialization membrane proto-oncogene, GTPase (regulation of neurotransmitter receptor localization to postsynaptic specialization membrane), B-Raf proto-oncogene, serine/threonine kinase (protein phosphorylation), MEK1/2, positive regulation of protein phosphorylation proto-oncogene, GTPase (KRAS), SOS Ras/Rho guanine nucleotide exchange factor 2 (G protein-coupled receptor signaling pathway), leucine rich repeat scaffold protein (positive regulation of Ras protein signal transduction), Ras protein signal transduction proto-oncogene, GTPase (NRAS), and activation of MAPKK activity proto-oncogene, serine/threonine kinase (activation of MAPKK activity)], which regulate the Ras-MAPK cascade.
1	Metabolic cutis laxa results from Menkes syndrome, caused by a defect in the ATPase copper transporting alpha (<e1>positive regulation of oxidoreductase activity</e1>) gene; congenital disorders of glycosylation due to mutations in subunit 7 of the component of oligomeric Golgi (protein glycosylation)-congenital disorders of glycosylation (CDG) complex; combined disorder of N- and O-linked glycosylation, due to mutations in ATPase H+ transporting V0 subunit a2 (ATP6VOA2) gene; pyrroline-5-carboxylate reductase 1 deficiency; pyrroline-5-carboxylate synthase deficiency; macrocephaly, alopecia, cutis laxa, and <e2>scoliosis</e2> (actin filament bundle assembly) syndrome, due to Ras and mRNA export from nucleus interactor 2 (small GTPase mediated signal transduction) mutations; transaldolase deficiency caused by mutations in the transaldolase 1 (carbohydrate metabolic process) gene; Gerodermia osteodysplastica due to mutations in the golgin, peptidyl-cysteine methylation-interacting (hair follicle morphogenesis or hair follicle morphogenesis) gene; and mitogen-activated pathway (MAP) kinase defects, caused by mutations in several genes [protein tyrosine phosphatase, non-receptor-type 11 (peptidyl-tyrosine dephosphorylation), RAF, NF, regulation of neurotransmitter receptor localization to postsynaptic specialization membrane proto-oncogene, GTPase (regulation of neurotransmitter receptor localization to postsynaptic specialization membrane), B-Raf proto-oncogene, serine/threonine kinase (protein phosphorylation), MEK1/2, positive regulation of protein phosphorylation proto-oncogene, GTPase (KRAS), SOS Ras/Rho guanine nucleotide exchange factor 2 (G protein-coupled receptor signaling pathway), leucine rich repeat scaffold protein (positive regulation of Ras protein signal transduction), Ras protein signal transduction proto-oncogene, GTPase (NRAS), and activation of MAPKK activity proto-oncogene, serine/threonine kinase (activation of MAPKK activity)], which regulate the Ras-MAPK cascade.
1	Metabolic cutis laxa results from Menkes syndrome, caused by a defect in the ATPase copper transporting alpha (positive regulation of oxidoreductase activity) gene; congenital disorders of glycosylation due to mutations in subunit 7 of the component of oligomeric Golgi (<e1>protein glycosylation</e1>)-congenital disorders of glycosylation (CDG) complex; combined disorder of N- and O-linked glycosylation, due to mutations in ATPase H+ transporting V0 subunit a2 (ATP6VOA2) gene; pyrroline-5-carboxylate reductase 1 deficiency; pyrroline-5-carboxylate synthase deficiency; <e2>macrocephaly</e2>, alopecia, cutis laxa, and scoliosis (actin filament bundle assembly) syndrome, due to Ras and mRNA export from nucleus interactor 2 (small GTPase mediated signal transduction) mutations; transaldolase deficiency caused by mutations in the transaldolase 1 (carbohydrate metabolic process) gene; Gerodermia osteodysplastica due to mutations in the golgin, peptidyl-cysteine methylation-interacting (hair follicle morphogenesis or hair follicle morphogenesis) gene; and mitogen-activated pathway (MAP) kinase defects, caused by mutations in several genes [protein tyrosine phosphatase, non-receptor-type 11 (peptidyl-tyrosine dephosphorylation), RAF, NF, regulation of neurotransmitter receptor localization to postsynaptic specialization membrane proto-oncogene, GTPase (regulation of neurotransmitter receptor localization to postsynaptic specialization membrane), B-Raf proto-oncogene, serine/threonine kinase (protein phosphorylation), MEK1/2, positive regulation of protein phosphorylation proto-oncogene, GTPase (KRAS), SOS Ras/Rho guanine nucleotide exchange factor 2 (G protein-coupled receptor signaling pathway), leucine rich repeat scaffold protein (positive regulation of Ras protein signal transduction), Ras protein signal transduction proto-oncogene, GTPase (NRAS), and activation of MAPKK activity proto-oncogene, serine/threonine kinase (activation of MAPKK activity)], which regulate the Ras-MAPK cascade.
0	Metabolic cutis laxa results from Menkes syndrome, caused by a defect in the ATPase copper transporting alpha (positive regulation of oxidoreductase activity) gene; congenital disorders of glycosylation due to mutations in subunit 7 of the component of oligomeric Golgi (<e1>protein glycosylation</e1>)-congenital disorders of glycosylation (CDG) complex; combined disorder of N- and O-linked glycosylation, due to mutations in ATPase H+ transporting V0 subunit a2 (ATP6VOA2) gene; pyrroline-5-carboxylate reductase 1 deficiency; pyrroline-5-carboxylate synthase deficiency; macrocephaly, alopecia, cutis laxa, and <e2>scoliosis</e2> (actin filament bundle assembly) syndrome, due to Ras and mRNA export from nucleus interactor 2 (small GTPase mediated signal transduction) mutations; transaldolase deficiency caused by mutations in the transaldolase 1 (carbohydrate metabolic process) gene; Gerodermia osteodysplastica due to mutations in the golgin, peptidyl-cysteine methylation-interacting (hair follicle morphogenesis or hair follicle morphogenesis) gene; and mitogen-activated pathway (MAP) kinase defects, caused by mutations in several genes [protein tyrosine phosphatase, non-receptor-type 11 (peptidyl-tyrosine dephosphorylation), RAF, NF, regulation of neurotransmitter receptor localization to postsynaptic specialization membrane proto-oncogene, GTPase (regulation of neurotransmitter receptor localization to postsynaptic specialization membrane), B-Raf proto-oncogene, serine/threonine kinase (protein phosphorylation), MEK1/2, positive regulation of protein phosphorylation proto-oncogene, GTPase (KRAS), SOS Ras/Rho guanine nucleotide exchange factor 2 (G protein-coupled receptor signaling pathway), leucine rich repeat scaffold protein (positive regulation of Ras protein signal transduction), Ras protein signal transduction proto-oncogene, GTPase (NRAS), and activation of MAPKK activity proto-oncogene, serine/threonine kinase (activation of MAPKK activity)], which regulate the Ras-MAPK cascade.
0	Metabolic cutis laxa results from Menkes syndrome, caused by a defect in the ATPase copper transporting alpha (positive regulation of oxidoreductase activity) gene; congenital disorders of glycosylation due to mutations in subunit 7 of the component of oligomeric Golgi (protein glycosylation)-congenital disorders of glycosylation (CDG) complex; combined disorder of N- and O-linked glycosylation, due to mutations in ATPase H+ transporting V0 subunit a2 (ATP6VOA2) gene; pyrroline-5-carboxylate reductase 1 deficiency; pyrroline-5-carboxylate synthase deficiency; <e1>macrocephaly</e1>, alopecia, cutis laxa, and scoliosis (actin filament bundle assembly) syndrome, due to Ras and <e2>mRNA export from nucleus</e2> interactor 2 (small GTPase mediated signal transduction) mutations; transaldolase deficiency caused by mutations in the transaldolase 1 (carbohydrate metabolic process) gene; Gerodermia osteodysplastica due to mutations in the golgin, peptidyl-cysteine methylation-interacting (hair follicle morphogenesis or hair follicle morphogenesis) gene; and mitogen-activated pathway (MAP) kinase defects, caused by mutations in several genes [protein tyrosine phosphatase, non-receptor-type 11 (peptidyl-tyrosine dephosphorylation), RAF, NF, regulation of neurotransmitter receptor localization to postsynaptic specialization membrane proto-oncogene, GTPase (regulation of neurotransmitter receptor localization to postsynaptic specialization membrane), B-Raf proto-oncogene, serine/threonine kinase (protein phosphorylation), MEK1/2, positive regulation of protein phosphorylation proto-oncogene, GTPase (KRAS), SOS Ras/Rho guanine nucleotide exchange factor 2 (G protein-coupled receptor signaling pathway), leucine rich repeat scaffold protein (positive regulation of Ras protein signal transduction), Ras protein signal transduction proto-oncogene, GTPase (NRAS), and activation of MAPKK activity proto-oncogene, serine/threonine kinase (activation of MAPKK activity)], which regulate the Ras-MAPK cascade.
0	Metabolic cutis laxa results from Menkes syndrome, caused by a defect in the ATPase copper transporting alpha (positive regulation of oxidoreductase activity) gene; congenital disorders of glycosylation due to mutations in subunit 7 of the component of oligomeric Golgi (protein glycosylation)-congenital disorders of glycosylation (CDG) complex; combined disorder of N- and O-linked glycosylation, due to mutations in ATPase H+ transporting V0 subunit a2 (ATP6VOA2) gene; pyrroline-5-carboxylate reductase 1 deficiency; pyrroline-5-carboxylate synthase deficiency; <e1>macrocephaly</e1>, alopecia, cutis laxa, and scoliosis (actin filament bundle assembly) syndrome, due to Ras and mRNA export from nucleus interactor 2 (small GTPase mediated signal transduction) mutations; transaldolase deficiency caused by mutations in the transaldolase 1 (<e2>carbohydrate metabolic process</e2>) gene; Gerodermia osteodysplastica due to mutations in the golgin, peptidyl-cysteine methylation-interacting (hair follicle morphogenesis or hair follicle morphogenesis) gene; and mitogen-activated pathway (MAP) kinase defects, caused by mutations in several genes [protein tyrosine phosphatase, non-receptor-type 11 (peptidyl-tyrosine dephosphorylation), RAF, NF, regulation of neurotransmitter receptor localization to postsynaptic specialization membrane proto-oncogene, GTPase (regulation of neurotransmitter receptor localization to postsynaptic specialization membrane), B-Raf proto-oncogene, serine/threonine kinase (protein phosphorylation), MEK1/2, positive regulation of protein phosphorylation proto-oncogene, GTPase (KRAS), SOS Ras/Rho guanine nucleotide exchange factor 2 (G protein-coupled receptor signaling pathway), leucine rich repeat scaffold protein (positive regulation of Ras protein signal transduction), Ras protein signal transduction proto-oncogene, GTPase (NRAS), and activation of MAPKK activity proto-oncogene, serine/threonine kinase (activation of MAPKK activity)], which regulate the Ras-MAPK cascade.
0	Metabolic cutis laxa results from Menkes syndrome, caused by a defect in the ATPase copper transporting alpha (positive regulation of oxidoreductase activity) gene; congenital disorders of glycosylation due to mutations in subunit 7 of the component of oligomeric Golgi (protein glycosylation)-congenital disorders of glycosylation (CDG) complex; combined disorder of N- and O-linked glycosylation, due to mutations in ATPase H+ transporting V0 subunit a2 (ATP6VOA2) gene; pyrroline-5-carboxylate reductase 1 deficiency; pyrroline-5-carboxylate synthase deficiency; <e1>macrocephaly</e1>, alopecia, cutis laxa, and scoliosis (actin filament bundle assembly) syndrome, due to Ras and mRNA export from nucleus interactor 2 (small GTPase mediated signal transduction) mutations; transaldolase deficiency caused by mutations in the transaldolase 1 (carbohydrate metabolic process) gene; Gerodermia osteodysplastica due to mutations in the golgin, <e2>peptidyl-cysteine methylation</e2>-interacting (hair follicle morphogenesis or hair follicle morphogenesis) gene; and mitogen-activated pathway (MAP) kinase defects, caused by mutations in several genes [protein tyrosine phosphatase, non-receptor-type 11 (peptidyl-tyrosine dephosphorylation), RAF, NF, regulation of neurotransmitter receptor localization to postsynaptic specialization membrane proto-oncogene, GTPase (regulation of neurotransmitter receptor localization to postsynaptic specialization membrane), B-Raf proto-oncogene, serine/threonine kinase (protein phosphorylation), MEK1/2, positive regulation of protein phosphorylation proto-oncogene, GTPase (KRAS), SOS Ras/Rho guanine nucleotide exchange factor 2 (G protein-coupled receptor signaling pathway), leucine rich repeat scaffold protein (positive regulation of Ras protein signal transduction), Ras protein signal transduction proto-oncogene, GTPase (NRAS), and activation of MAPKK activity proto-oncogene, serine/threonine kinase (activation of MAPKK activity)], which regulate the Ras-MAPK cascade.
1	Metabolic cutis laxa results from Menkes syndrome, caused by a defect in the ATPase copper transporting alpha (positive regulation of oxidoreductase activity) gene; congenital disorders of glycosylation due to mutations in subunit 7 of the component of oligomeric Golgi (protein glycosylation)-congenital disorders of glycosylation (CDG) complex; combined disorder of N- and O-linked glycosylation, due to mutations in ATPase H+ transporting V0 subunit a2 (ATP6VOA2) gene; pyrroline-5-carboxylate reductase 1 deficiency; pyrroline-5-carboxylate synthase deficiency; <e1>macrocephaly</e1>, alopecia, cutis laxa, and scoliosis (actin filament bundle assembly) syndrome, due to Ras and mRNA export from nucleus interactor 2 (small GTPase mediated signal transduction) mutations; transaldolase deficiency caused by mutations in the transaldolase 1 (carbohydrate metabolic process) gene; Gerodermia osteodysplastica due to mutations in the golgin, peptidyl-cysteine methylation-interacting (<e2>hair follicle morphogenesis</e2> or hair follicle morphogenesis) gene; and mitogen-activated pathway (MAP) kinase defects, caused by mutations in several genes [protein tyrosine phosphatase, non-receptor-type 11 (peptidyl-tyrosine dephosphorylation), RAF, NF, regulation of neurotransmitter receptor localization to postsynaptic specialization membrane proto-oncogene, GTPase (regulation of neurotransmitter receptor localization to postsynaptic specialization membrane), B-Raf proto-oncogene, serine/threonine kinase (protein phosphorylation), MEK1/2, positive regulation of protein phosphorylation proto-oncogene, GTPase (KRAS), SOS Ras/Rho guanine nucleotide exchange factor 2 (G protein-coupled receptor signaling pathway), leucine rich repeat scaffold protein (positive regulation of Ras protein signal transduction), Ras protein signal transduction proto-oncogene, GTPase (NRAS), and activation of MAPKK activity proto-oncogene, serine/threonine kinase (activation of MAPKK activity)], which regulate the Ras-MAPK cascade.
0	Metabolic cutis laxa results from Menkes syndrome, caused by a defect in the ATPase copper transporting alpha (positive regulation of oxidoreductase activity) gene; congenital disorders of glycosylation due to mutations in subunit 7 of the component of oligomeric Golgi (protein glycosylation)-congenital disorders of glycosylation (CDG) complex; combined disorder of N- and O-linked glycosylation, due to mutations in ATPase H+ transporting V0 subunit a2 (ATP6VOA2) gene; pyrroline-5-carboxylate reductase 1 deficiency; pyrroline-5-carboxylate synthase deficiency; <e1>macrocephaly</e1>, alopecia, cutis laxa, and scoliosis (actin filament bundle assembly) syndrome, due to Ras and mRNA export from nucleus interactor 2 (small GTPase mediated signal transduction) mutations; transaldolase deficiency caused by mutations in the transaldolase 1 (carbohydrate metabolic process) gene; Gerodermia osteodysplastica due to mutations in the golgin, peptidyl-cysteine methylation-interacting (hair follicle morphogenesis or <e2>hair follicle morphogenesis</e2>) gene; and mitogen-activated pathway (MAP) kinase defects, caused by mutations in several genes [protein tyrosine phosphatase, non-receptor-type 11 (peptidyl-tyrosine dephosphorylation), RAF, NF, regulation of neurotransmitter receptor localization to postsynaptic specialization membrane proto-oncogene, GTPase (regulation of neurotransmitter receptor localization to postsynaptic specialization membrane), B-Raf proto-oncogene, serine/threonine kinase (protein phosphorylation), MEK1/2, positive regulation of protein phosphorylation proto-oncogene, GTPase (KRAS), SOS Ras/Rho guanine nucleotide exchange factor 2 (G protein-coupled receptor signaling pathway), leucine rich repeat scaffold protein (positive regulation of Ras protein signal transduction), Ras protein signal transduction proto-oncogene, GTPase (NRAS), and activation of MAPKK activity proto-oncogene, serine/threonine kinase (activation of MAPKK activity)], which regulate the Ras-MAPK cascade.
